id,title,slug,url,ai_check,ai_notes,recommended_action
56,Pressure Washers,pressure-washers,https://reyco.glvmarketing.ca/reyco-category/pressure-washers/,"Needs Finalization, Delete","R633 Pressure Washers — PRODUCT_CATEGORY ARCHIVE PAGE (URL pattern /reyco-category/[slug]/) — auto-generated archive for the custom Reyco product_category taxonomy. These are PROBABLY UNNECESSARY — many appear to be Lightspeed-import-derived auto-categories from product line variants (model numbers, specific product names like 'APEX 13', 'CS-2511P', 'B') that don't represent real shopping categories. AUDIT POST-PR-87+88: verify if these archive URLs render correctly OR are caught by null-guard (correct behavior = empty state if 0 products tagged). RECOMMENDATION: Aiden + Casey should review the product_category taxonomy and DELETE auto-generated junk terms (model-specific terms shouldn't be categories). Keep only real shopping categories (Pontoons, Riding Mowers, Chainsaws etc.). Reduces sitemap noise + URL surface area + confused product organization. Tag default: Needs Finalization (audit-pending after Aiden cache purge + post-PR-87+88 verification + taxonomy cleanup decision).",evaluate_redirect
180,Pro Backpack Blowers,pro-backpack-blowers,https://reyco.glvmarketing.ca/reyco-category/pro-backpack-blowers/,"Needs Finalization, Delete","R634 Pro Backpack Blowers — PRODUCT_CATEGORY ARCHIVE PAGE (URL pattern /reyco-category/[slug]/) — auto-generated archive for the custom Reyco product_category taxonomy. These are PROBABLY UNNECESSARY — many appear to be Lightspeed-import-derived auto-categories from product line variants (model numbers, specific product names like 'APEX 13', 'CS-2511P', 'B') that don't represent real shopping categories. AUDIT POST-PR-87+88: verify if these archive URLs render correctly OR are caught by null-guard (correct behavior = empty state if 0 products tagged). RECOMMENDATION: Aiden + Casey should review the product_category taxonomy and DELETE auto-generated junk terms (model-specific terms shouldn't be categories). Keep only real shopping categories (Pontoons, Riding Mowers, Chainsaws etc.). Reduces sitemap noise + URL surface area + confused product organization. Tag default: Needs Finalization (audit-pending after Aiden cache purge + post-PR-87+88 verification + taxonomy cleanup decision).",evaluate_redirect
164,Pro Chainsaws,pro-chainsaws,https://reyco.glvmarketing.ca/reyco-category/pro-chainsaws/,"Needs Finalization, Delete","R635 Pro Chainsaws — PRODUCT_CATEGORY ARCHIVE PAGE (URL pattern /reyco-category/[slug]/) — auto-generated archive for the custom Reyco product_category taxonomy. These are PROBABLY UNNECESSARY — many appear to be Lightspeed-import-derived auto-categories from product line variants (model numbers, specific product names like 'APEX 13', 'CS-2511P', 'B') that don't represent real shopping categories. AUDIT POST-PR-87+88: verify if these archive URLs render correctly OR are caught by null-guard (correct behavior = empty state if 0 products tagged). RECOMMENDATION: Aiden + Casey should review the product_category taxonomy and DELETE auto-generated junk terms (model-specific terms shouldn't be categories). Keep only real shopping categories (Pontoons, Riding Mowers, Chainsaws etc.). Reduces sitemap noise + URL surface area + confused product organization. Tag default: Needs Finalization (audit-pending after Aiden cache purge + post-PR-87+88 verification + taxonomy cleanup decision).",evaluate_redirect
193,Pro Pressure Washers,pro-pressure-washers,https://reyco.glvmarketing.ca/reyco-category/pro-pressure-washers/,"Needs Finalization, Delete","R636 Pro Pressure Washers — PRODUCT_CATEGORY ARCHIVE PAGE (URL pattern /reyco-category/[slug]/) — auto-generated archive for the custom Reyco product_category taxonomy. These are PROBABLY UNNECESSARY — many appear to be Lightspeed-import-derived auto-categories from product line variants (model numbers, specific product names like 'APEX 13', 'CS-2511P', 'B') that don't represent real shopping categories. AUDIT POST-PR-87+88: verify if these archive URLs render correctly OR are caught by null-guard (correct behavior = empty state if 0 products tagged). RECOMMENDATION: Aiden + Casey should review the product_category taxonomy and DELETE auto-generated junk terms (model-specific terms shouldn't be categories). Keep only real shopping categories (Pontoons, Riding Mowers, Chainsaws etc.). Reduces sitemap noise + URL surface area + confused product organization. Tag default: Needs Finalization (audit-pending after Aiden cache purge + post-PR-87+88 verification + taxonomy cleanup decision).",evaluate_redirect
184,Pro Trimmers,pro-trimmers,https://reyco.glvmarketing.ca/reyco-category/pro-trimmers/,"Needs Finalization, Delete","R637 Pro Trimmers — PRODUCT_CATEGORY ARCHIVE PAGE (URL pattern /reyco-category/[slug]/) — auto-generated archive for the custom Reyco product_category taxonomy. These are PROBABLY UNNECESSARY — many appear to be Lightspeed-import-derived auto-categories from product line variants (model numbers, specific product names like 'APEX 13', 'CS-2511P', 'B') that don't represent real shopping categories. AUDIT POST-PR-87+88: verify if these archive URLs render correctly OR are caught by null-guard (correct behavior = empty state if 0 products tagged). RECOMMENDATION: Aiden + Casey should review the product_category taxonomy and DELETE auto-generated junk terms (model-specific terms shouldn't be categories). Keep only real shopping categories (Pontoons, Riding Mowers, Chainsaws etc.). Reduces sitemap noise + URL surface area + confused product organization. Tag default: Needs Finalization (audit-pending after Aiden cache purge + post-PR-87+88 verification + taxonomy cleanup decision).",evaluate_redirect
52,Push Mowers,push-mowers,https://reyco.glvmarketing.ca/reyco-category/push-mowers/,"Needs Finalization, Delete","R638 Push Mowers — PRODUCT_CATEGORY ARCHIVE PAGE (URL pattern /reyco-category/[slug]/) — auto-generated archive for the custom Reyco product_category taxonomy. These are PROBABLY UNNECESSARY — many appear to be Lightspeed-import-derived auto-categories from product line variants (model numbers, specific product names like 'APEX 13', 'CS-2511P', 'B') that don't represent real shopping categories. AUDIT POST-PR-87+88: verify if these archive URLs render correctly OR are caught by null-guard (correct behavior = empty state if 0 products tagged). RECOMMENDATION: Aiden + Casey should review the product_category taxonomy and DELETE auto-generated junk terms (model-specific terms shouldn't be categories). Keep only real shopping categories (Pontoons, Riding Mowers, Chainsaws etc.). Reduces sitemap noise + URL surface area + confused product organization. Tag default: Needs Finalization (audit-pending after Aiden cache purge + post-PR-87+88 verification + taxonomy cleanup decision).",evaluate_redirect
74,PWC Lifts,pwc-lifts,https://reyco.glvmarketing.ca/reyco-category/pwc-lifts/,"Needs Finalization, Delete","R639 PWC Lifts — PRODUCT_CATEGORY ARCHIVE PAGE (URL pattern /reyco-category/[slug]/) — auto-generated archive for the custom Reyco product_category taxonomy. These are PROBABLY UNNECESSARY — many appear to be Lightspeed-import-derived auto-categories from product line variants (model numbers, specific product names like 'APEX 13', 'CS-2511P', 'B') that don't represent real shopping categories. AUDIT POST-PR-87+88: verify if these archive URLs render correctly OR are caught by null-guard (correct behavior = empty state if 0 products tagged). RECOMMENDATION: Aiden + Casey should review the product_category taxonomy and DELETE auto-generated junk terms (model-specific terms shouldn't be categories). Keep only real shopping categories (Pontoons, Riding Mowers, Chainsaws etc.). Reduces sitemap noise + URL surface area + confused product organization. Tag default: Needs Finalization (audit-pending after Aiden cache purge + post-PR-87+88 verification + taxonomy cleanup decision).",evaluate_redirect
29,Riding Mowers,riding-mowers,https://reyco.glvmarketing.ca/reyco-category/riding-mowers/,"Needs Finalization, Delete","R640 Riding Mowers — PRODUCT_CATEGORY ARCHIVE PAGE (URL pattern /reyco-category/[slug]/) — auto-generated archive for the custom Reyco product_category taxonomy. These are PROBABLY UNNECESSARY — many appear to be Lightspeed-import-derived auto-categories from product line variants (model numbers, specific product names like 'APEX 13', 'CS-2511P', 'B') that don't represent real shopping categories. AUDIT POST-PR-87+88: verify if these archive URLs render correctly OR are caught by null-guard (correct behavior = empty state if 0 products tagged). RECOMMENDATION: Aiden + Casey should review the product_category taxonomy and DELETE auto-generated junk terms (model-specific terms shouldn't be categories). Keep only real shopping categories (Pontoons, Riding Mowers, Chainsaws etc.). Reduces sitemap noise + URL surface area + confused product organization. Tag default: Needs Finalization (audit-pending after Aiden cache purge + post-PR-87+88 verification + taxonomy cleanup decision).",evaluate_redirect
110,Riptide Kayak Terrova,riptide-kayak-terrova,https://reyco.glvmarketing.ca/reyco-category/riptide-kayak-terrova/,"Needs Finalization, Delete","R641 Riptide Kayak Terrova — PRODUCT_CATEGORY ARCHIVE PAGE (URL pattern /reyco-category/[slug]/) — auto-generated archive for the custom Reyco product_category taxonomy. These are PROBABLY UNNECESSARY — many appear to be Lightspeed-import-derived auto-categories from product line variants (model numbers, specific product names like 'APEX 13', 'CS-2511P', 'B') that don't represent real shopping categories. AUDIT POST-PR-87+88: verify if these archive URLs render correctly OR are caught by null-guard (correct behavior = empty state if 0 products tagged). RECOMMENDATION: Aiden + Casey should review the product_category taxonomy and DELETE auto-generated junk terms (model-specific terms shouldn't be categories). Keep only real shopping categories (Pontoons, Riding Mowers, Chainsaws etc.). Reduces sitemap noise + URL surface area + confused product organization. Tag default: Needs Finalization (audit-pending after Aiden cache purge + post-PR-87+88 verification + taxonomy cleanup decision).",evaluate_redirect
107,Riptide Terrova 112,riptide-terrova-112,https://reyco.glvmarketing.ca/reyco-category/riptide-terrova-112/,"Needs Finalization, Delete","R642 Riptide Terrova 112 — PRODUCT_CATEGORY ARCHIVE PAGE (URL pattern /reyco-category/[slug]/) — auto-generated archive for the custom Reyco product_category taxonomy. These are PROBABLY UNNECESSARY — many appear to be Lightspeed-import-derived auto-categories from product line variants (model numbers, specific product names like 'APEX 13', 'CS-2511P', 'B') that don't represent real shopping categories. AUDIT POST-PR-87+88: verify if these archive URLs render correctly OR are caught by null-guard (correct behavior = empty state if 0 products tagged). RECOMMENDATION: Aiden + Casey should review the product_category taxonomy and DELETE auto-generated junk terms (model-specific terms shouldn't be categories). Keep only real shopping categories (Pontoons, Riding Mowers, Chainsaws etc.). Reduces sitemap noise + URL surface area + confused product organization. Tag default: Needs Finalization (audit-pending after Aiden cache purge + post-PR-87+88 verification + taxonomy cleanup decision).",evaluate_redirect
